Customer,column_target,true_value,prediction,class,probability
LZ81665,Coverage,Basic,Basic,Basic,0.9996928142902066
LZ81665,Coverage,Basic,Basic,Extended,0.0002671741604308
LZ81665,Coverage,Basic,Basic,Premium,4.001154936258992e-05
LZ81665,Churn,False,True,False,0.1025912654908138
LZ81665,Churn,False,True,True,0.8974087345091861
OP43389,Coverage,Basic,Basic,Basic,0.9997057973595144
OP43389,Coverage,Basic,Basic,Extended,2.4971132340674435e-05
OP43389,Coverage,Basic,Basic,Premium,0.0002692315081448
OP43389,Churn,False,False,False,0.9019247669726996
OP43389,Churn,False,False,True,0.0980752330273004
PI98333,Coverage,Basic,Basic,Basic,0.9999868210529776
PI98333,Coverage,Basic,Basic,Extended,6.341021264461629e-06
PI98333,Coverage,Basic,Basic,Premium,6.837925758224713e-06
PI98333,Churn,False,True,False,0.3524583826265928
PI98333,Churn,False,True,True,0.6475416173734072
YX67409,Coverage,Basic,Basic,Basic,0.999693274521396
YX67409,Coverage,Basic,Basic,Extended,2.924477870329285e-05
YX67409,Coverage,Basic,Basic,Premium,0.0002774806999007
YX67409,Churn,False,False,False,0.8486982607244924
YX67409,Churn,False,False,True,0.1513017392755075
XR85926,Coverage,Basic,Basic,Basic,0.9999801007379808
XR85926,Coverage,Basic,Basic,Extended,1.2995744895575066e-05
XR85926,Coverage,Basic,Basic,Premium,6.903517123489765e-06
XR85926,Churn,False,False,False,0.8918248490644579
XR85926,Churn,False,False,True,0.108175150935542
MJ54807,Coverage,Basic,Basic,Basic,0.9994308001092062
MJ54807,Coverage,Basic,Basic,Extended,8.633542630138852e-05
MJ54807,Coverage,Basic,Basic,Premium,0.0004828644644923
MJ54807,Churn,False,False,False,0.7333981758902599
MJ54807,Churn,False,False,True,0.2666018241097401
AX36597,Coverage,Extended,Extended,Basic,6.61892326574905e-05
AX36597,Coverage,Extended,Extended,Extended,0.9999231511926798
AX36597,Coverage,Extended,Extended,Premium,1.0659574662721642e-05
AX36597,Churn,True,True,False,0.1884067124831282
AX36597,Churn,True,True,True,0.8115932875168718
IC94434,Coverage,Basic,Basic,Basic,0.9999276957264724
IC94434,Coverage,Basic,Basic,Extended,4.667367773044989e-05
IC94434,Coverage,Basic,Basic,Premium,2.563059579715968e-05
IC94434,Churn,False,False,False,0.8185722462407563
IC94434,Churn,False,False,True,0.1814277537592437
ZX56541,Coverage,Basic,Basic,Basic,0.9999668204963792
ZX56541,Coverage,Basic,Basic,Extended,2.133698806729944e-05
ZX56541,Coverage,Basic,Basic,Premium,1.1842515553707643e-05
ZX56541,Churn,False,False,False,0.967846697547454
ZX56541,Churn,False,False,True,0.0321533024525461
RI76571,Coverage,Basic,Basic,Basic,0.9965163546282124
RI76571,Coverage,Basic,Basic,Extended,0.000311532002019
RI76571,Coverage,Basic,Basic,Premium,0.0031721133697685
RI76571,Churn,False,False,False,0.7303846424303246
RI76571,Churn,False,False,True,0.2696153575696753
YL78930,Coverage,Premium,Premium,Basic,0.0001222710512565
YL78930,Coverage,Premium,Premium,Extended,6.517911361730668e-05
YL78930,Coverage,Premium,Premium,Premium,0.999812549835126
YL78930,Churn,True,True,False,0.335693998547736
YL78930,Churn,True,True,True,0.6643060014522639
ZX17330,Coverage,Basic,Basic,Basic,0.999991297007284
ZX17330,Coverage,Basic,Basic,Extended,4.939311799482089e-06
ZX17330,Coverage,Basic,Basic,Premium,3.763680916531719e-06
ZX17330,Churn,False,False,False,0.9464694267840748
ZX17330,Churn,False,False,True,0.053530573215925
MK92016,Coverage,Basic,Basic,Basic,0.9982059649352476
MK92016,Coverage,Basic,Basic,Extended,0.0001359439832836
MK92016,Coverage,Basic,Basic,Premium,0.0016580910814688
MK92016,Churn,True,True,False,0.1435573091227692
MK92016,Churn,True,True,True,0.8564426908772308
KH93541,Coverage,Extended,Extended,Basic,1.2810528222417855e-05
KH93541,Coverage,Extended,Extended,Extended,0.9999339149828894
KH93541,Coverage,Extended,Extended,Premium,5.327448888817703e-05
KH93541,Churn,False,False,False,0.7856085523154892
KH93541,Churn,False,False,True,0.2143914476845107
UG12132,Coverage,Basic,Basic,Basic,0.9999683613336128
UG12132,Coverage,Basic,Basic,Extended,2.0383587711326604e-05
UG12132,Coverage,Basic,Basic,Premium,1.1255078676034253e-05
UG12132,Churn,False,False,False,0.9463485033746462
UG12132,Churn,False,False,True,0.0536514966253538
BV35683,Coverage,Basic,Basic,Basic,0.9998191280820796
BV35683,Coverage,Basic,Basic,Extended,4.827829646213269e-05
BV35683,Coverage,Basic,Basic,Premium,0.0001325936214583
BV35683,Churn,False,False,False,0.8372412013017785
BV35683,Churn,False,False,True,0.1627587986982214
PN69476,Coverage,Basic,Basic,Basic,0.99997713656285
PN69476,Coverage,Basic,Basic,Extended,1.3370076233844272e-05
PN69476,Coverage,Basic,Basic,Premium,9.493360916178254e-06
PN69476,Churn,True,True,False,0.2130859975187286
PN69476,Churn,True,True,True,0.7869140024812714
HB70063,Coverage,Basic,Basic,Basic,0.9995015857838794
HB70063,Coverage,Basic,Basic,Extended,5.589727207617403e-05
HB70063,Coverage,Basic,Basic,Premium,0.0004425169440443
HB70063,Churn,False,False,False,0.7593730560400717
HB70063,Churn,False,False,True,0.2406269439599283
CR59224,Coverage,Basic,Basic,Basic,0.999960792688411
CR59224,Coverage,Basic,Basic,Extended,2.4739910050149532e-05
CR59224,Coverage,Basic,Basic,Premium,1.4467401538871788e-05
CR59224,Churn,False,False,False,0.945054943855642
CR59224,Churn,False,False,True,0.054945056144358
RH97231,Coverage,Basic,Basic,Basic,0.9985980906033272
RH97231,Coverage,Basic,Basic,Extended,4.839668837679829e-05
RH97231,Coverage,Basic,Basic,Premium,0.001353512708296
RH97231,Churn,False,False,False,0.7638375192136249
RH97231,Churn,False,False,True,0.2361624807863752
FY67942,Coverage,Premium,Premium,Basic,0.0004211224354846
FY67942,Coverage,Premium,Premium,Extended,3.430922803102332e-05
FY67942,Coverage,Premium,Premium,Premium,0.9995445683364844
FY67942,Churn,False,False,False,0.8341391411281154
FY67942,Churn,False,False,True,0.1658608588718846
HG68775,Coverage,Premium,Premium,Basic,9.94850093500434e-05
HG68775,Coverage,Premium,Premium,Extended,2.1686475892607983e-05
HG68775,Coverage,Premium,Premium,Premium,0.9998788285147574
HG68775,Churn,True,True,False,0.4629507160306371
HG68775,Churn,True,True,True,0.5370492839693629
ED28429,Coverage,Basic,Basic,Basic,0.9998836151593504
ED28429,Coverage,Basic,Basic,Extended,5.490920165348646e-05
ED28429,Coverage,Basic,Basic,Premium,6.147563899604876e-05
ED28429,Churn,True,True,False,0.4529210383728319
ED28429,Churn,True,True,True,0.5470789616271681
IH17933,Coverage,Basic,Basic,Basic,0.9994625198668312
IH17933,Coverage,Basic,Basic,Extended,3.403966490545325e-05
IH17933,Coverage,Basic,Basic,Premium,0.0005034404682634
IH17933,Churn,False,False,False,0.5466103804120773
IH17933,Churn,False,False,True,0.4533896195879227
NE67816,Coverage,Basic,Basic,Basic,0.9999904290882176
NE67816,Coverage,Basic,Basic,Extended,7.401924540257152e-06
NE67816,Coverage,Basic,Basic,Premium,2.168987242143896e-06
NE67816,Churn,False,False,False,0.8923326069688278
NE67816,Churn,False,False,True,0.1076673930311722
QJ65091,Coverage,Basic,Basic,Basic,0.9990941164337868
QJ65091,Coverage,Basic,Basic,Extended,9.941281313590152e-05
QJ65091,Coverage,Basic,Basic,Premium,0.0008064707530771
QJ65091,Churn,True,True,False,0.103794705521645
QJ65091,Churn,True,True,True,0.896205294478355
TR75465,Coverage,Extended,Extended,Basic,3.5468928007879844e-05
TR75465,Coverage,Extended,Extended,Extended,0.999948806392996
TR75465,Coverage,Extended,Extended,Premium,1.5724678996057666e-05
TR75465,Churn,True,True,False,0.2860407009181565
TR75465,Churn,True,True,True,0.7139592990818435
LM12349,Coverage,Premium,Premium,Basic,0.0003140993782527
LM12349,Coverage,Premium,Premium,Extended,4.819404768350309e-05
LM12349,Coverage,Premium,Premium,Premium,0.9996377065740636
LM12349,Churn,False,False,False,0.8134351128545376
LM12349,Churn,False,False,True,0.1865648871454623
XZ62712,Coverage,Extended,Extended,Basic,7.893993146543127e-05
XZ62712,Coverage,Extended,Extended,Extended,0.9996644939841374
XZ62712,Coverage,Extended,Extended,Premium,0.0002565660843972
XZ62712,Churn,False,False,False,0.6444570387478639
XZ62712,Churn,False,False,True,0.3555429612521362
SL70555,Coverage,Basic,Basic,Basic,0.999319377536096
SL70555,Coverage,Basic,Basic,Extended,6.183845936237713e-05
SL70555,Coverage,Basic,Basic,Premium,0.0006187840045416
SL70555,Churn,False,False,False,0.9169825013080212
SL70555,Churn,False,False,True,0.083017498691979
XI31845,Coverage,Extended,Extended,Basic,7.634657778133423e-05
XI31845,Coverage,Extended,Extended,Extended,0.9998941613140446
XI31845,Coverage,Extended,Extended,Premium,2.949210817412163e-05
XI31845,Churn,False,False,False,0.5483371187239878
XI31845,Churn,False,False,True,0.4516628812760122
DQ34772,Coverage,Extended,Extended,Basic,1.1397598478975788e-05
DQ34772,Coverage,Extended,Extended,Extended,0.9999732274088649
DQ34772,Coverage,Extended,Extended,Premium,1.5374992656117226e-05
DQ34772,Churn,False,True,False,0.2098305553236573
DQ34772,Churn,False,True,True,0.7901694446763426
XU57332,Coverage,Basic,Basic,Basic,0.9971086352806698
XU57332,Coverage,Basic,Basic,Extended,0.0001265662062696
XU57332,Coverage,Basic,Basic,Premium,0.0027647985130606
XU57332,Churn,False,False,False,0.8567090246497293
XU57332,Churn,False,False,True,0.1432909753502707
SJ87108,Coverage,Extended,Extended,Basic,0.0001641059915458
SJ87108,Coverage,Extended,Extended,Extended,0.999807692753218
SJ87108,Coverage,Extended,Extended,Premium,2.8201255236098688e-05
SJ87108,Churn,False,False,False,0.6025614156020992
SJ87108,Churn,False,False,True,0.3974385843979008
PL33465,Coverage,Premium,Premium,Basic,0.0001988965410609
PL33465,Coverage,Premium,Premium,Extended,2.2941184091186e-05
PL33465,Coverage,Premium,Premium,Premium,0.9997781622748478
PL33465,Churn,False,False,False,0.7369748920580756
PL33465,Churn,False,False,True,0.2630251079419244
XL80761,Coverage,Basic,Basic,Basic,0.99963898384439
XL80761,Coverage,Basic,Basic,Extended,4.0938011679637e-05
XL80761,Coverage,Basic,Basic,Premium,0.0003200781439301
XL80761,Churn,False,False,False,0.8279033639325833
XL80761,Churn,False,False,True,0.1720966360674166
SB41594,Coverage,Basic,Basic,Basic,0.9999966616125716
SB41594,Coverage,Basic,Basic,Extended,2.3447804377141645e-06
SB41594,Coverage,Basic,Basic,Premium,9.936069905081262e-07
SB41594,Churn,False,False,False,0.9380440240678756
SB41594,Churn,False,False,True,0.0619559759321245
UB51030,Coverage,Basic,Basic,Basic,0.999974613148042
UB51030,Coverage,Basic,Basic,Extended,2.1088595078369697e-05
UB51030,Coverage,Basic,Basic,Premium,4.298256879508406e-06
UB51030,Churn,False,True,False,0.3226613904681289
UB51030,Churn,False,True,True,0.6773386095318711
KT46283,Coverage,Basic,Basic,Basic,0.9992844280212272
KT46283,Coverage,Basic,Basic,Extended,6.394798252194293e-05
KT46283,Coverage,Basic,Basic,Premium,0.000651623996251
KT46283,Churn,False,False,False,0.8292169175371877
KT46283,Churn,False,False,True,0.1707830824628123
WZ65217,Coverage,Extended,Extended,Basic,7.54473348481599e-05
WZ65217,Coverage,Extended,Extended,Extended,0.9998938600229174
WZ65217,Coverage,Extended,Extended,Premium,3.069264223452044e-05
WZ65217,Churn,False,True,False,0.1703526624478479
WZ65217,Churn,False,True,True,0.829647337552152
JB11283,Coverage,Basic,Basic,Basic,0.999709639459972
JB11283,Coverage,Basic,Basic,Extended,6.170131702488856e-05
JB11283,Coverage,Basic,Basic,Premium,0.0002286592230032
JB11283,Churn,False,False,False,0.9479470023205144
JB11283,Churn,False,False,True,0.0520529976794855
TM13014,Coverage,Basic,Basic,Basic,0.9999926329379346
TM13014,Coverage,Basic,Basic,Extended,4.541190656204522e-06
TM13014,Coverage,Basic,Basic,Premium,2.825871409223872e-06
TM13014,Churn,False,True,False,0.4020171177427779
TM13014,Churn,False,True,True,0.5979828822572221
QS81789,Coverage,Basic,Basic,Basic,0.9999473577971252
QS81789,Coverage,Basic,Basic,Extended,3.0743263653578936e-05
QS81789,Coverage,Basic,Basic,Premium,2.1898939221114944e-05
QS81789,Churn,False,False,False,0.6528934032285814
QS81789,Churn,False,False,True,0.3471065967714187
FP78531,Coverage,Basic,Basic,Basic,0.9981667698811058
FP78531,Coverage,Basic,Basic,Extended,0.0001282687533103
FP78531,Coverage,Basic,Basic,Premium,0.0017049613655841
FP78531,Churn,False,False,False,0.8451613859189722
FP78531,Churn,False,False,True,0.1548386140810278
RN41087,Coverage,Basic,Basic,Basic,0.9999831638085974
RN41087,Coverage,Basic,Basic,Extended,1.454657266710582e-05
RN41087,Coverage,Basic,Basic,Premium,2.289618735454438e-06
RN41087,Churn,True,True,False,0.3180391358910683
RN41087,Churn,True,True,True,0.6819608641089316
WJ88394,Coverage,Basic,Basic,Basic,0.9994106940842866
WJ88394,Coverage,Basic,Basic,Extended,0.0001248184115492
WJ88394,Coverage,Basic,Basic,Premium,0.0004644875041641
WJ88394,Churn,False,False,False,0.7129695003064165
WJ88394,Churn,False,False,True,0.2870304996935836
LH94971,Coverage,Extended,Extended,Basic,1.3846790188844874e-05
LH94971,Coverage,Extended,Extended,Extended,0.9999740731683447
LH94971,Coverage,Extended,Extended,Premium,1.2080041466325051e-05
LH94971,Churn,False,False,False,0.825862471208494
LH94971,Churn,False,False,True,0.174137528791506
VW34309,Coverage,Basic,Basic,Basic,0.9999434718425938
VW34309,Coverage,Basic,Basic,Extended,3.399878800649776e-05
VW34309,Coverage,Basic,Basic,Premium,2.252936939968967e-05
VW34309,Churn,False,False,False,0.8765225888468692
VW34309,Churn,False,False,True,0.1234774111531308
XH47320,Coverage,Basic,Basic,Basic,0.9998890442339864
XH47320,Coverage,Basic,Basic,Extended,8.186626541118042e-05
XH47320,Coverage,Basic,Basic,Premium,2.908950060231812e-05
XH47320,Churn,False,False,False,0.8569837456323102
XH47320,Churn,False,False,True,0.1430162543676898
GX13549,Coverage,Basic,Basic,Basic,0.9999885304180748
GX13549,Coverage,Basic,Basic,Extended,9.270256810813943e-06
GX13549,Coverage,Basic,Basic,Premium,2.199325114146252e-06
GX13549,Churn,False,True,False,0.486482806294526
GX13549,Churn,False,True,True,0.513517193705474
VY32314,Coverage,Basic,Basic,Basic,0.9987978236655286
VY32314,Coverage,Basic,Basic,Extended,6.961064851806292e-05
VY32314,Coverage,Basic,Basic,Premium,0.0011325656859531
VY32314,Churn,True,True,False,0.4491231985990075
VY32314,Churn,True,True,True,0.5508768014009925
TF65501,Coverage,Basic,Basic,Basic,0.9996537174214556
TF65501,Coverage,Basic,Basic,Extended,3.359061111238905e-05
TF65501,Coverage,Basic,Basic,Premium,0.0003126919674319
TF65501,Churn,True,False,False,0.6421073922254125
TF65501,Churn,True,False,True,0.3578926077745875
EO24423,Coverage,Basic,Basic,Basic,0.9999965858827712
EO24423,Coverage,Basic,Basic,Extended,2.2934665380203437e-06
EO24423,Coverage,Basic,Basic,Premium,1.1206506908555998e-06
EO24423,Churn,False,False,False,0.9089577973910112
EO24423,Churn,False,False,True,0.0910422026089886
LA79102,Coverage,Extended,Extended,Basic,5.979562648175514e-05
LA79102,Coverage,Extended,Extended,Extended,0.9998808953285288
LA79102,Coverage,Extended,Extended,Premium,5.930904498930151e-05
LA79102,Churn,False,False,False,0.8708802980638163
LA79102,Churn,False,False,True,0.1291197019361837
FT74388,Coverage,Basic,Basic,Basic,0.9997171534654048
FT74388,Coverage,Basic,Basic,Extended,2.9372412120677536e-05
FT74388,Coverage,Basic,Basic,Premium,0.0002534741224745
FT74388,Churn,False,False,False,0.6586710600949666
FT74388,Churn,False,False,True,0.3413289399050335
ZE59592,Coverage,Basic,Basic,Basic,0.999799679690244
ZE59592,Coverage,Basic,Basic,Extended,4.513200374046881e-05
ZE59592,Coverage,Basic,Basic,Premium,0.0001551883060154
ZE59592,Churn,False,False,False,0.8870443715136566
ZE59592,Churn,False,False,True,0.1129556284863434
JU64043,Coverage,Basic,Basic,Basic,0.9999613081714442
JU64043,Coverage,Basic,Basic,Extended,2.319755924781236e-05
JU64043,Coverage,Basic,Basic,Premium,1.549426930777082e-05
JU64043,Churn,False,False,False,0.8722557492321634
JU64043,Churn,False,False,True,0.1277442507678366
TR96772,Coverage,Extended,Extended,Basic,0.0001346261627073
TR96772,Coverage,Extended,Extended,Extended,0.9996656830077506
TR96772,Coverage,Extended,Extended,Premium,0.0001996908295421
TR96772,Churn,False,False,False,0.6514926547614962
TR96772,Churn,False,False,True,0.3485073452385038
DQ35195,Coverage,Premium,Premium,Basic,0.000309848954072
DQ35195,Coverage,Premium,Premium,Extended,6.776686711047518e-05
DQ35195,Coverage,Premium,Premium,Premium,0.9996223841788174
DQ35195,Churn,False,False,False,0.7285669371017311
DQ35195,Churn,False,False,True,0.2714330628982688
No74162,Coverage,Basic,Basic,Basic,0.9998228648488224
No74162,Coverage,Basic,Basic,Extended,3.1563419583884234e-05
No74162,Coverage,Basic,Basic,Premium,0.0001455717315938
No74162,Churn,False,False,False,0.8236917179978716
No74162,Churn,False,False,True,0.1763082820021285
XP52012,Coverage,Extended,Extended,Basic,4.204279488605923e-05
XP52012,Coverage,Extended,Extended,Extended,0.9998280616322344
XP52012,Coverage,Extended,Extended,Premium,0.0001298955728794
XP52012,Churn,True,True,False,0.1064950578703564
XP52012,Churn,True,True,True,0.8935049421296436
HQ16068,Coverage,Basic,Basic,Basic,0.9971127333781225
HQ16068,Coverage,Basic,Basic,Extended,0.0002702943572962
HQ16068,Coverage,Basic,Basic,Premium,0.0026169722645812
HQ16068,Churn,False,False,False,0.552115274718323
HQ16068,Churn,False,False,True,0.447884725281677
QM78112,Coverage,Basic,Basic,Basic,0.9999762384965089
QM78112,Coverage,Basic,Basic,Extended,1.7565390848499235e-05
QM78112,Coverage,Basic,Basic,Premium,6.196112642755394e-06
QM78112,Churn,False,False,False,0.8572207026318447
QM78112,Churn,False,False,True,0.1427792973681553
GI30974,Coverage,Basic,Basic,Basic,0.9999893847711558
GI30974,Coverage,Basic,Basic,Extended,8.550784617200336e-06
GI30974,Coverage,Basic,Basic,Premium,2.064444226929708e-06
GI30974,Churn,False,True,False,0.3873868053584418
GI30974,Churn,False,True,True,0.6126131946415582
NM51858,Coverage,Basic,Basic,Basic,0.999351913736104
NM51858,Coverage,Basic,Basic,Extended,5.7781975688767485e-05
NM51858,Coverage,Basic,Basic,Premium,0.0005903042882072
NM51858,Churn,False,True,False,0.4290995966689775
NM51858,Churn,False,True,True,0.5709004033310224
ZL37444,Coverage,Extended,Extended,Basic,5.0927556667385455e-05
ZL37444,Coverage,Extended,Extended,Extended,0.9999112406710584
ZL37444,Coverage,Extended,Extended,Premium,3.783177227455197e-05
ZL37444,Churn,False,False,False,0.8035652352715502
ZL37444,Churn,False,False,True,0.1964347647284497
