Customer,State,Customer Lifetime Value,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Churn
BV35683,Arizona,8256.2978,Basic,Bachelor,Employed,F,62902,Rural,Married,69,14,94,0,2,Personal Auto,Web,159.383042,Two-Door Car,Medsize,False
PN69476,Nevada,2453.336242,Basic,Master,Unemployed,M,0,Suburban,Married,70,5,70,2,1,Personal Auto,Branch,449.601961,Two-Door Car,Medsize,True
HB70063,Washington,4312.769798,Basic,College,Employed,M,43386,Urban,Single,111,17,35,0,1,Personal Auto,Call Center,413.002348,SUV,Medsize,False
CR59224,California,5556.91458,Basic,Bachelor,Medical Leave,M,29120,Suburban,Married,72,31,77,0,3,Corporate Auto,Agent,345.6,Two-Door Car,Medsize,False
RH97231,Washington,8693.995589,Basic,Bachelor,Employed,M,48893,Suburban,Married,110,9,26,0,3,Personal Auto,Branch,787.88953,SUV,Medsize,False
FY67942,California,11830.95192,Premium,College,Employed,F,92931,Urban,Married,146,6,38,0,7,Personal Auto,Branch,503.144025,SUV,Small,False
HG68775,Washington,4506.485006,Premium,College,Medical Leave,F,15462,Suburban,Married,115,34,18,0,1,Corporate Auto,Web,611.941558,Four-Door Car,Medsize,True
ED28429,Washington,4159.593921,Basic,Bachelor,Unemployed,M,0,Suburban,Single,62,1,64,0,3,Personal Auto,Agent,446.4,Two-Door Car,Medsize,True
IH17933,Washington,4462.445111,Basic,College,Employed,M,70088,Urban,Married,112,0,33,0,1,Personal Auto,Call Center,536.481665,SUV,Large,False
NE67816,Oregon,2515.259002,Basic,College,Employed,M,25558,Suburban,Married,63,31,11,0,1,Personal Auto,Branch,453.6,Four-Door Car,Small,False
QJ65091,Arizona,8007.399376,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Corporate Auto,Web,537.6,Sports Car,Medsize,True
TR75465,Washington,9901.278118,Extended,Master,Unemployed,M,0,Suburban,Married,134,24,51,0,3,Personal Auto,Agent,643.2,SUV,Small,True
LM12349,Washington,12282.84085,Premium,Bachelor,Employed,F,36328,Rural,Married,155,6,21,0,4,Corporate Auto,Agent,388.148089,SUV,Medsize,False
XZ62712,Washington,44468.02303,Extended,High School or Below,Employed,F,32948,Suburban,Single,127,20,46,1,2,Personal Auto,Call Center,1428.972913,SUV,Medsize,False
SL70555,California,8184.585992,Basic,Bachelor,Employed,M,69114,Rural,Divorced,103,9,68,0,4,Personal Auto,Agent,162.199584,SUV,Medsize,False
XI31845,Oregon,16007.94954,Extended,High School or Below,Employed,F,45302,Suburban,Divorced,133,4,34,0,2,Personal Auto,Branch,638.4,SUV,Small,False
DQ34772,Arizona,6361.845408,Extended,High School or Below,Unemployed,M,0,Rural,Married,88,28,23,0,4,Personal Auto,Branch,110.527627,Four-Door Car,Medsize,False
XU57332,California,8736.501241,Basic,College,Employed,F,53173,Suburban,Single,112,30,57,0,4,Personal Auto,Call Center,1169.409787,SUV,Medsize,False
SJ87108,Arizona,4334.064096,Extended,Bachelor,Retired,F,23904,Suburban,Single,123,1,67,3,1,Corporate Auto,Agent,590.4,SUV,Medsize,False
PL33465,Arizona,4376.363592,Premium,Bachelor,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Agent,60.036683,Four-Door Car,Medsize,False
XL80761,California,9294.088719,Basic,College,Employed,M,67544,Suburban,Married,116,2,15,0,3,Corporate Auto,Branch,556.8,SUV,Small,False
SB41594,California,2543.003943,Basic,College,Employed,M,26691,Suburban,Married,65,7,51,0,1,Personal Auto,Agent,312,Four-Door Car,Large,False
UB51030,Washington,6582.450781,Basic,High School or Below,Unemployed,F,0,Suburban,Single,62,3,44,0,2,Special Auto,Agent,297.6,Four-Door Car,Medsize,False
KT46283,California,4686.469674,Basic,College,Employed,M,58089,Suburban,Married,118,31,83,0,1,Corporate Auto,Agent,566.4,SUV,Medsize,False
WZ65217,Nevada,14325.15261,Extended,Bachelor,Unemployed,M,0,Suburban,Married,136,30,75,0,2,Personal Auto,Agent,652.8,SUV,Medsize,False
JB11283,California,12743.35175,Basic,Bachelor,Employed,M,99583,Rural,Divorced,64,35,85,0,2,Personal Auto,Branch,99.674341,Four-Door Car,Large,False
TM13014,California,2434.08581,Basic,Bachelor,Unemployed,M,0,Urban,Married,68,28,65,0,1,Personal Auto,Branch,271.489602,Four-Door Car,Medsize,False
QS81789,Oregon,25107.09812,Basic,Bachelor,Medical Leave,F,24410,Suburban,Married,73,5,51,0,2,Corporate Auto,Web,350.4,Four-Door Car,Small,False
FP78531,California,13432.00289,Basic,Bachelor,Employed,F,68956,Rural,Single,118,12,8,2,2,Personal Auto,Call Center,118.538444,SUV,Medsize,False
RN41087,California,2753.780996,Basic,High School or Below,Unemployed,F,0,Urban,Married,73,29,82,0,1,Personal Auto,Call Center,298.671049,Four-Door Car,Medsize,True
WJ88394,Nevada,8653.302322,Basic,College,Medical Leave,F,20588,Suburban,Married,113,6,86,0,7,Personal Auto,Branch,586.390393,SUV,Medsize,False
LH94971,Oregon,7057.888812,Extended,Bachelor,Employed,M,37840,Suburban,Married,90,31,9,0,4,Corporate Auto,Agent,432,Four-Door Car,Large,False
VW34309,Oregon,5906.940238,Basic,Bachelor,Employed,F,43440,Rural,Married,74,13,52,0,7,Personal Auto,Branch,128.21198,Four-Door Car,Medsize,False
XH47320,Nevada,2937.424534,Basic,Master,Employed,F,83195,Urban,Single,73,18,36,1,1,Personal Auto,Call Center,332.693627,Two-Door Car,Medsize,False
GX13549,California,4974.235309,Basic,High School or Below,Unemployed,F,0,Suburban,Single,70,18,74,0,3,Personal Auto,Call Center,336,Four-Door Car,Medsize,False
VY32314,Oregon,4268.618821,Basic,High School or Below,Employed,M,43209,Suburban,Single,110,12,16,0,1,Personal Auto,Web,528,Sports Car,Medsize,True
TF65501,California,4601.913754,Basic,High School or Below,Employed,F,37308,Suburban,Married,115,2,51,0,1,Personal Auto,Web,552,SUV,Medsize,True
EO24423,Arizona,2404.633766,Basic,Master,Disabled,M,22239,Suburban,Married,62,34,85,0,1,Personal Auto,Branch,297.6,Four-Door Car,Small,False
LA79102,California,7638.442811,Extended,Doctor,Employed,F,66106,Urban,Married,95,10,25,1,4,Personal Auto,Agent,250.323257,Two-Door Car,Small,False
FT74388,Nevada,4623.624811,Basic,High School or Below,Employed,M,97065,Suburban,Single,117,10,0,0,1,Personal Auto,Branch,561.6,SUV,Medsize,False
ZE59592,Oregon,5470.181751,Basic,College,Employed,M,24910,Suburban,Married,69,12,79,0,3,Personal Auto,Agent,746.107437,Two-Door Car,Medsize,False
JU64043,Oregon,4999.34581,Basic,Master,Employed,M,49414,Rural,Single,68,8,82,5,6,Personal Auto,Agent,159.631303,Four-Door Car,Large,False
TR96772,Arizona,15956.51879,Extended,High School or Below,Employed,F,61148,Rural,Married,132,28,25,0,2,Personal Auto,Branch,98.206649,Sports Car,Small,False
DQ35195,Arizona,9275.681452,Premium,Bachelor,Employed,F,52494,Suburban,Single,119,5,69,0,7,Corporate Auto,Agent,571.2,Two-Door Car,Small,False
No74162,Arizona,7595.335237,Basic,High School or Below,Retired,M,20538,Suburban,Divorced,104,25,64,0,7,Personal Auto,Agent,499.2,SUV,Small,False
XP52012,Arizona,24258.71383,Extended,High School or Below,Unemployed,M,0,Suburban,Single,89,35,22,0,2,Personal Auto,Agent,538.689882,Two-Door Car,Medsize,True
HQ16068,Washington,24636.96719,Basic,High School or Below,Employed,M,73716,Rural,Married,103,2,91,0,2,Special Auto,Call Center,162.662641,Sports Car,Medsize,False
QM78112,Washington,2810.464447,Basic,Bachelor,Employed,M,26790,Suburban,Married,71,4,41,0,1,Personal Auto,Agent,340.8,Two-Door Car,Medsize,False
GI30974,Oregon,2337.356699,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,31,52,0,1,Corporate Auto,Agent,468,Four-Door Car,Small,False
NM51858,Oregon,4668.043154,Basic,High School or Below,Employed,M,53252,Suburban,Married,117,1,76,0,1,Personal Auto,Web,561.6,SUV,Medsize,False
ZL37444,California,10972.06778,Extended,Doctor,Employed,M,24164,Suburban,Divorced,137,2,40,0,5,Personal Auto,Agent,657.6,Sports Car,Medsize,False
CI60365,California,34611.37896,Basic,High School or Below,Employed,F,20090,Suburban,Married,109,10,59,0,2,Special Auto,Agent,523.2,Sports Car,Medsize,False
IX45386,Arizona,2478.833596,Basic,College,Employed,M,81721,Rural,Single,63,11,5,0,1,Personal Auto,Web,133.90029,Four-Door Car,Large,False
ZO29478,Washington,26197.41498,Basic,High School or Below,Disabled,F,18495,Suburban,Married,113,10,15,0,2,Personal Auto,Branch,542.4,SUV,Large,False
NG34818,California,6282.079645,Extended,Bachelor,Employed,M,42314,Rural,Married,80,23,78,0,3,Personal Auto,Web,56.39419,Four-Door Car,Small,False
EE95568,California,10954.38352,Extended,Bachelor,Employed,F,89892,Urban,Single,135,9,6,0,9,Personal Auto,Call Center,526.248798,SUV,Medsize,False
LM84166,California,3164.378577,Extended,Bachelor,Unemployed,M,0,Suburban,Single,92,33,41,1,1,Personal Auto,Agent,662.4,Two-Door Car,Medsize,False
RO32883,Oregon,7804.597655,Premium,Bachelor,Unemployed,F,0,Rural,Married,117,18,84,4,8,Personal Auto,Branch,91.055318,Four-Door Car,Medsize,True
OI68331,California,5207.197499,Basic,Doctor,Employed,F,21576,Suburban,Married,65,27,16,0,3,Personal Auto,Web,312,Four-Door Car,Medsize,False
PW95813,Oregon,2886.451602,Extended,High School or Below,Retired,F,10312,Suburban,Married,78,10,63,0,1,Personal Auto,Agent,486.278557,Four-Door Car,Large,True
LM50087,Arizona,2483.642397,Basic,College,Employed,F,50632,Rural,Married,62,26,42,0,1,Corporate Auto,Agent,54.961039,Two-Door Car,Medsize,False
JD82896,California,4896.261605,Extended,High School or Below,Unemployed,F,0,Suburban,Single,139,5,29,0,1,Personal Auto,Branch,1000.8,SUV,Medsize,True
KA62636,Oregon,4928.001408,Basic,High School or Below,Employed,M,97917,Urban,Single,67,14,32,5,3,Personal Auto,Agent,279.184512,Two-Door Car,Medsize,False
VG85511,Arizona,8759.592518,Basic,College,Medical Leave,M,28280,Suburban,Married,116,7,55,0,9,Personal Auto,Web,556.8,Sports Car,Medsize,True
GT18023,California,11281.52451,Extended,High School or Below,Employed,F,86195,Urban,Married,139,12,10,0,3,Special Auto,Agent,601.667902,SUV,Medsize,False
VI35467,Nevada,4315.6705,Basic,Master,Employed,F,89797,Rural,Married,106,19,8,0,1,Personal Auto,Web,70.958361,SUV,Small,False
LF75926,Arizona,4491.909095,Basic,College,Unemployed,M,0,Suburban,Married,63,16,5,0,5,Personal Auto,Agent,302.4,Four-Door Car,Medsize,True
SS13550,Nevada,6745.248379,Basic,High School or Below,Unemployed,M,0,Suburban,Single,192,1,27,0,1,Personal Auto,Call Center,1921.248929,Luxury SUV,Large,True
AA34092,California,28799.95415,Extended,College,Employed,M,33635,Suburban,Married,240,1,23,0,2,Personal Auto,Web,1152,Luxury SUV,Medsize,False
GQ15708,Oregon,14503.02129,Basic,Bachelor,Medical Leave,M,29790,Suburban,Married,194,25,49,0,3,Personal Auto,Agent,931.2,Luxury SUV,Medsize,False
JR72064,Arizona,8270.625331,Basic,High School or Below,Employed,M,44656,Suburban,Married,70,2,80,0,2,Personal Auto,Branch,336,Two-Door Car,Medsize,False
AN79079,Arizona,12731.95161,Basic,Doctor,Employed,M,40870,Suburban,Married,105,3,56,0,2,Personal Auto,Agent,504,SUV,Large,False
DS45844,California,4167.094538,Basic,College,Unemployed,M,0,Rural,Married,117,8,64,0,1,Corporate Auto,Agent,94.94292,Sports Car,Medsize,True
QJ90136,California,10455.48983,Extended,High School or Below,Employed,F,28363,Suburban,Divorced,133,0,35,0,3,Personal Auto,Agent,638.4,Sports Car,Medsize,False
OS95734,California,7074.398104,Extended,Bachelor,Employed,F,94508,Suburban,Married,88,27,54,0,3,Personal Auto,Agent,491.384479,Four-Door Car,Medsize,False
KT21352,Oregon,7046.478698,Basic,High School or Below,Unemployed,M,0,Suburban,Married,64,24,73,0,2,Personal Auto,Branch,324.695555,Four-Door Car,Large,True
CG33085,Oregon,13357.44544,Extended,Doctor,Unemployed,M,0,Suburban,Divorced,124,13,1,0,2,Personal Auto,Agent,696.034509,SUV,Medsize,False
IU94124,Arizona,18708.75831,Extended,College,Unemployed,M,0,Suburban,Single,77,10,36,1,2,Personal Auto,Branch,554.4,Four-Door Car,Small,True
HW93117,California,8169.334846,Basic,Bachelor,Unemployed,F,0,Suburban,Single,116,10,99,0,3,Corporate Auto,Branch,835.2,Sports Car,Medsize,False
ON63161,Oregon,8583.272854,Premium,High School or Below,Disabled,F,18017,Suburban,Divorced,114,23,54,0,9,Personal Auto,Call Center,547.2,Four-Door Car,Medsize,False
HT64629,Washington,12234.36232,Basic,High School or Below,Unemployed,F,0,Suburban,Single,117,15,68,0,2,Personal Auto,Branch,930.594707,SUV,Medsize,False
XE59612,Nevada,7185.673718,Extended,High School or Below,Employed,M,63741,Rural,Single,91,25,15,0,6,Corporate Auto,Call Center,36.980596,Four-Door Car,Medsize,False
VZ39362,Oregon,9060.204521,Basic,High School or Below,Employed,F,57078,Suburban,Married,113,26,13,1,8,Personal Auto,Call Center,542.4,Sports Car,Large,False
SL71970,Oregon,2336.177331,Basic,High School or Below,Unemployed,F,0,Suburban,Single,67,21,28,0,1,Special Auto,Agent,458.661381,Four-Door Car,Medsize,True
YO29244,Oregon,7995.41091,Basic,Bachelor,Employed,F,25239,Rural,Divorced,100,30,59,0,7,Personal Auto,Branch,150.96491,SUV,Medsize,False
TN85931,Oregon,5897.555427,Basic,High School or Below,Employed,F,29227,Suburban,Married,74,0,83,0,7,Special Auto,Branch,421.19002,Two-Door Car,Medsize,False
PP92749,California,3939.00637,Extended,Bachelor,Employed,F,60021,Suburban,Married,99,12,28,0,1,Special Auto,Agent,882.871945,Four-Door Car,Small,False
MB54287,Oregon,2695.352444,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,23,59,0,1,Personal Auto,Branch,780.57363,Four-Door Car,Small,True
JQ93340,Nevada,5459.216794,Basic,High School or Below,Employed,M,83208,Urban,Married,68,10,93,0,4,Special Auto,Call Center,325.866271,Four-Door Car,Small,False
LN20978,Oregon,10721.61076,Extended,Bachelor,Employed,F,25983,Suburban,Married,90,32,43,0,2,Corporate Auto,Web,432,Four-Door Car,Small,False
ZD59913,Oregon,2491.257604,Basic,High School or Below,Medical Leave,F,25965,Suburban,Divorced,65,23,27,0,1,Corporate Auto,Agent,329.206567,Four-Door Car,Medsize,False
BG80246,Arizona,5570.17755,Basic,College,Disabled,F,22679,Suburban,Married,72,25,32,0,4,Personal Auto,Branch,345.6,Two-Door Car,Small,False
VP48253,Arizona,5100.737803,Basic,High School or Below,Employed,M,41186,Urban,Single,70,15,29,4,3,Personal Auto,Agent,242.320409,Four-Door Car,Medsize,False
BR39076,California,7633.821822,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,67,7,4,0,2,Personal Auto,Agent,445.702958,Four-Door Car,Medsize,False
ZD29731,California,4656.665064,Basic,College,Employed,M,29070,Suburban,Married,61,8,99,2,3,Personal Auto,Call Center,292.8,Two-Door Car,Small,False
QR88427,Nevada,4363.1982,Basic,Bachelor,Unemployed,F,0,Suburban,Single,63,13,49,0,7,Personal Auto,Agent,302.4,Four-Door Car,Small,False
WN69789,California,2526.729022,Basic,College,Employed,F,33485,Suburban,Married,63,6,41,0,1,Personal Auto,Call Center,343.705799,Four-Door Car,Medsize,False
LZ39487,Washington,5122.718927,Basic,High School or Below,Employed,F,58206,Suburban,Married,64,2,56,0,3,Personal Auto,Branch,454.188803,Four-Door Car,Small,False
GO42840,Oregon,2483.544888,Basic,High School or Below,Employed,M,87492,Urban,Married,62,15,69,0,1,Personal Auto,Agent,264.461805,Two-Door Car,Medsize,False
SR96970,Oregon,3489.276369,Extended,Bachelor,Unemployed,M,0,Suburban,Married,98,29,37,0,1,Personal Auto,Call Center,705.6,Four-Door Car,Small,True
ED90879,Nevada,7325.917302,Premium,Bachelor,Employed,M,20757,Rural,Single,102,6,74,3,9,Corporate Auto,Agent,216.4268,Four-Door Car,Medsize,False
SS69401,Oregon,4841.057535,Basic,College,Employed,F,23449,Suburban,Married,61,33,2,0,8,Corporate Auto,Web,292.8,Four-Door Car,Medsize,False
VF32335,Arizona,19964.39708,Basic,College,Unemployed,M,0,Suburban,Single,192,35,34,0,2,Personal Auto,Web,921.6,Luxury SUV,Small,True
WX14028,Nevada,32450.39142,Basic,College,Employed,F,60455,Suburban,Single,104,20,25,0,2,Personal Auto,Agent,499.2,SUV,Medsize,False
FP99321,Washington,2628.171324,Extended,High School or Below,Unemployed,M,0,Suburban,Single,89,12,73,4,1,Personal Auto,Branch,640.8,Four-Door Car,Small,True
QF21628,California,3095.627124,Extended,High School or Below,Employed,M,53588,Suburban,Married,77,10,71,0,1,Personal Auto,Branch,369.6,Four-Door Car,Medsize,False
OR40901,California,12731.95161,Basic,Doctor,Employed,M,40870,Suburban,Married,105,3,56,0,2,Corporate Auto,Agent,504,SUV,Large,False
NF82527,Arizona,2631.564135,Basic,Bachelor,Unemployed,M,0,Suburban,Married,71,11,68,0,1,Personal Auto,Call Center,340.8,Two-Door Car,Large,False
GD84658,Nevada,35984.10457,Extended,High School or Below,Unemployed,F,0,Suburban,Single,129,2,69,0,2,Corporate Auto,Agent,1267.549091,Sports Car,Medsize,True
PA14842,Washington,2906.893312,Basic,High School or Below,Employed,F,45128,Rural,Married,72,13,34,0,1,Special Auto,Branch,66.667784,Four-Door Car,Medsize,False
SA45648,California,10628.06415,Extended,Bachelor,Employed,M,90874,Urban,Married,137,18,28,4,3,Personal Auto,Call Center,459.785009,SUV,Medsize,False
IQ37561,Arizona,7590.961288,Extended,High School or Below,Employed,F,52823,Rural,Married,95,7,15,0,5,Personal Auto,Branch,125.768818,Two-Door Car,Medsize,True
TP34946,California,5108.038755,Basic,College,Disabled,M,26784,Suburban,Married,67,14,82,0,8,Corporate Auto,Branch,482.4,Four-Door Car,Small,False
TL20040,Oregon,13989.84697,Basic,College,Employed,M,22354,Suburban,Married,118,27,9,0,2,Personal Auto,Call Center,775.526054,SUV,Small,False
JM96431,Oregon,3115.704933,Extended,College,Employed,M,54420,Suburban,Single,80,27,0,0,1,Personal Auto,Call Center,576,Four-Door Car,Medsize,False
LN10007,Oregon,13369.44267,Basic,College,Employed,F,50800,Suburban,Married,112,1,45,0,2,Corporate Auto,Call Center,621.218119,Sports Car,Medsize,True
WY17451,Oregon,8621.185568,Extended,College,Unemployed,F,0,Suburban,Single,87,12,12,1,2,Personal Auto,Call Center,417.6,Four-Door Car,Medsize,False
XS30210,Arizona,10359.01985,Basic,College,Employed,M,84583,Urban,Married,65,6,50,0,2,Corporate Auto,Branch,238.868659,Four-Door Car,Small,False
UD27331,Nevada,3241.838403,Extended,Bachelor,Employed,M,33701,Suburban,Single,88,14,22,3,1,Personal Auto,Agent,460.815578,Four-Door Car,Medsize,False
HC52114,California,4344.99018,Basic,Bachelor,Unemployed,F,0,Suburban,Single,63,21,27,0,4,Corporate Auto,Branch,462.63613,Four-Door Car,Small,False
WG50184,Arizona,5332.462694,Basic,Doctor,Employed,F,68931,Urban,Married,66,32,30,0,7,Corporate Auto,Branch,309.577946,Four-Door Car,Medsize,False
BQ99053,Oregon,7692.456014,Premium,College,Unemployed,M,0,Suburban,Married,105,1,37,0,4,Personal Auto,Web,504,Four-Door Car,Medsize,True
IY77611,Arizona,26223.81193,Basic,High School or Below,Unemployed,M,0,Suburban,Single,115,22,15,1,2,Corporate Auto,Call Center,828,SUV,Medsize,False
ER24015,Arizona,6930.625422,Premium,College,Employed,M,29318,Suburban,Single,198,29,96,5,1,Personal Auto,Agent,1386.824722,SUV,Medsize,True
SG71810,Oregon,11610.25439,Basic,College,Employed,F,41503,Rural,Married,73,28,69,0,2,Personal Auto,Agent,15.001594,Two-Door Car,Small,False
OQ10108,Oregon,8937.118615,Extended,High School or Below,Unemployed,M,0,Suburban,Married,126,16,69,0,8,Personal Auto,Branch,604.8,SUV,Small,False
ON45263,California,2462.859762,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,69,9,68,0,1,Personal Auto,Call Center,427.25055,Two-Door Car,Small,False
RD15786,Oregon,2300.691547,Basic,Bachelor,Retired,M,25905,Suburban,Divorced,63,21,12,0,1,Personal Auto,Agent,302.4,Four-Door Car,Large,False
TU64352,Oregon,4078.023331,Basic,College,Unemployed,F,0,Suburban,Single,116,18,86,0,1,Personal Auto,Agent,835.2,Sports Car,Medsize,True
CR12479,Nevada,2868.598866,Basic,College,Employed,F,40046,Rural,Divorced,73,10,51,0,1,Personal Auto,Agent,118.509791,Four-Door Car,Small,False
AW36627,California,4428.031583,Basic,High School or Below,Employed,F,58577,Urban,Married,110,6,62,0,1,Personal Auto,Agent,303.872752,SUV,Medsize,False
UD31660,California,4061.590219,Premium,Bachelor,Employed,M,70129,Rural,Married,103,24,57,1,1,Personal Auto,Branch,130.495798,Four-Door Car,Medsize,False
QL18084,Nevada,18504.2801,Extended,Master,Employed,M,91268,Urban,Married,229,32,62,0,5,Corporate Auto,Agent,737.737825,Luxury Car,Small,False
DJ11965,California,4904.894731,Extended,College,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Personal Auto,Agent,667.2,Sports Car,Medsize,False
