sPerson,product_name,probabilidad_compra,lead_scoring,tiene_producto,product_category,list_driver_names_x,list_driver_values_x,list_barrier_names_x,list_barrier_values_x,_base_values_x,product_name,ResultHistoricoCampañas,Ingresos,ComercialAsignado,IdSex,YearsSinceCampaign,Edad,UltimoContacto,_base_values_y,positive_impact_factors,negative_impact_factors
26047,Salud,0.0016113794064957318,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'UltimoContacto', 'ResultHistoricoCampañas']","[0.0007800740804301849, 0.0003210803887407552, 8.470641484551929e-05, 1.4264152011768239e-05]","['Edad', 'IdSex']","[-0.04931304231001581, -7.365836852865902e-06]",0.0686508495464269,Salud,,,1.0,1,,75,25.0,0.1257867645753929,"UltimoContacto 4% (25.0), Ingresos 1% ()","Edad -9% (75), IdSex -3% (1)"
26064,Salud,0.0022323849451591723,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0006021096591470474, 0.00020729607429059827, 7.515392844213462e-05]","['Edad', 'IdSex', 'UltimoContacto']","[-0.008486663264503303, -0.0007069269318857133, -0.00037014070030672036]",0.0686508495464269,Salud,,,1.0,1,,68,24.0,0.1257867645753929,"UltimoContacto 4% (24.0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -6% (68), IdSex -3% (1)"
26076,Salud,0.001626350174169765,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0008873302098564588, 0.00017777467624810199, 6.659478945694515e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.008613351270749327, -0.0007181855901379075, -0.0006584801412445219]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,68,24.0,0.1257867645753929,UltimoContacto 1% (24.0),"Edad -3% (68), IdSex -3% (1), Ingresos -1% (20.001_50.000)"
26087,Salud,0.0016773181405392251,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.00378084662256813, 0.0009350505660210745, 0.0003204232552497482]","['Edad', 'IdSex', 'UltimoContacto']","[-0.0337196426175963, -0.006440215830586425, -0.0033357558053526233]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,68,20.0,0.1257867645753929,"UltimoContacto 8% (20.0), YearsSinceCampaign 1% (<NA>)","IdSex -5% (1), Edad -2% (68), Ingresos -1% (20.001_50.000)"
26098,Salud,0.0011521597298536355,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00044140777464585766, 7.602371718394811e-05, 3.067527924261527e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.031596510425632406, -0.0025704670714424287, -0.0023184895373728216]",0.0686508495464269,Salud,,0_20.000,1.0,1,,86,23.0,0.1257867645753929,"UltimoContacto 14% (23.0), Ingresos 3% (0_20.000), YearsSinceCampaign 2% (<NA>)","Edad -7% (86), IdSex -3% (1)"
26102,Salud,0.002467316055313997,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'UltimoContacto']","[0.026123949840423287, 0.003961572826590772, 0.001921819278462584, 0.0005608879882056081, 0.0003886142708886414]",['IdSex'],[-0.0020920980421279445],0.0686508495464269,Salud,,,1.0,0,,60,21.0,0.1257867645753929,"UltimoContacto 10% (21.0), IdSex 1% (0), YearsSinceCampaign 1% (<NA>)",Edad -1% (60)
26108,Salud,0.007505776085781951,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'Ingresos']","[0.1076224170225144, 0.03894544376826569, 0.026954815656183698, 0.005450107663671666, 0.00221146517036588, 0.0010598003966996784]",[],[],0.0686508495464269,Salud,,,1.0,1,,54,26.0,0.1257867645753929,"Edad 10% (54), UltimoContacto 9% (26.0), YearsSinceCampaign 1% (<NA>)",IdSex -2% (1)
26109,Salud,0.007932355859537896,Low,0.0,Mutua,"['UltimoContacto', 'YearsSinceCampaign']","[0.0014834042692579387, 0.00010936786913218205]","['Edad', 'IdSex', 'Ingresos', 'ResultHistoricoCampañas']","[-0.006760826745819718, -0.0008225875436397479, -0.000686498655594826, -2.570076884157102e-05]",0.0686508495464269,Salud,,,1.0,1,,66,2.0,0.1257867645753929,"UltimoContacto 6% (2.0), Edad 4% (66), YearsSinceCampaign 1% (<NA>)",IdSex -1% (1)
26110,Salud,0.0023935035666980305,Low,0.0,Mutua,"['Ingresos', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[0.0007911308706029309, 0.00021570830813515097, 0.00014948042636225622, 1.2007954327844179e-05, 1.098323720021967e-05]",['Edad'],[-0.02859238646705848],0.0686508495464269,Salud,,,1.0,0,,85,27.0,0.1257867645753929,"UltimoContacto 2% (27.0), IdSex 2% (0), YearsSinceCampaign 1% (<NA>)",Edad -11% (85)
26152,Salud,0.002759770775560894,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.003909809382809434, 0.00036529585423948825, 0.00012743797329582313, 4.813498492192277e-05]","['Edad', 'UltimoContacto']","[-0.043713863228136994, -0.007823768607774307]",0.0686508495464269,Salud,,50.001_100.000,1.0,0,,71,29.0,0.1257867645753929,"IdSex 3% (0), UltimoContacto 3% (29.0), YearsSinceCampaign 1% (<NA>)",Edad -6% (71)
26171,Salud,0.004070977813636383,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos', 'YearsSinceCampaign']","[0.0009682821006256375, 0.0004167003163818976, 0.00011461426616239965]","['Edad', 'IdSex', 'ResultHistoricoCampañas']","[-0.02415217286542556, -0.0007009065364184827, -7.724274193593936e-07]",0.0686508495464269,Salud,,,1.0,1,,74,20.0,0.1257867645753929,"UltimoContacto 10% (20.0), Ingresos 2% (), YearsSinceCampaign 1% (<NA>)","Edad -7% (74), IdSex -2% (1)"
26212,Salud,0.002302301272792921,Low,0.0,Mutua,['Ingresos'],[3.89529660237708e-05],"['Edad', 'ResultHistoricoCampañas', 'UltimoContacto', 'YearsSinceCampaign', 'IdSex']","[-0.023437511557380764, -0.007856085844852406, -0.00305458753611338, -0.001629802916671268, -7.756029641887149e-05]",0.0686508495464269,Salud,Venda Potencial,,1.0,0,0,80,33.0,0.1257867645753929,"UltimoContacto 4% (33.0), IdSex 1% (0), Ingresos 1% ()","ResultHistoricoCRM -12% (Venda Potencial), Edad -6% (80), YearsSinceCampaign -1% (0)"
26360,Salud,0.003723592626914976,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0003855120754391897, 0.00022665413401448938, 3.5556088450536496e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04825829832556249, -0.004985090865742015, -0.00013627413285580416]",0.0686508495464269,Salud,,,1.0,0,,87,32.0,0.1257867645753929,"UltimoContacto 2% (32.0), IdSex 2% (0)",Edad -17% (87)
26427,Salud,0.0017733690613246313,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0015722625662892647, 0.0001946070643760369, 2.507375981633412e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.050309944489216496, -0.004781156484438298, -0.00011992482983486685]",0.0686508495464269,Salud,,,1.0,0,,88,32.0,0.1257867645753929,"UltimoContacto 2% (32.0), IdSex 2% (0)",Edad -14% (88)
26462,Salud,0.002461374874460097,Low,0.0,Mutua,['ResultHistoricoCampañas'],[1.3414278423151727e-05],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'Ingresos', 'IdSex']","[-0.037730472056568994, -0.013766779169010116, -0.001111046768873289, -0.000426293220915747, -0.0001294762264874262]",0.0686508495464269,Salud,No Interessa,,1.0,0,1,87,47.0,0.1257867645753929,,"Edad -3% (87), YearsSinceCampaign -1% (1), ResultHistoricoCRM -1% (No Interessa)"
26530,Salud,0.002189989942663426,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.000758248441908586, 9.502183454239893e-05, 4.658646671835111e-06]","['Edad', 'UltimoContacto', 'IdSex']","[-0.039929657749275524, -0.01425371886329826, -0.00022246470322340498]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,82,49.0,0.1257867645753929,,"UltimoContacto -3% (49.0), Edad -2% (82)"
26557,Salud,0.002617718438623619,Low,0.0,Mutua,"['YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.0004540666001767885, 0.00026642154862357775, 2.855188939649386e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04819998430117807, -0.0041056510218384365, -0.000250305147961178]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,71,37.0,0.1257867645753929,"UltimoContacto 7% (37.0), IdSex 2% (0), YearsSinceCampaign 1% (<NA>)",Edad -8% (71)
26644,Salud,0.0023832757736458616,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0005997827830704534, 0.00017191410338029275, 1.0070070635798612e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.026086325032994014, -0.002079115400333832, -0.00011019313159651269]",0.0686508495464269,Salud,,,1.0,0,,78,38.0,0.1257867645753929,"IdSex 1% (0), Ingresos 1% ()",Edad -6% (78)
26666,Salud,0.003944154392050296,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.00040972887014417773, 7.58874021645314e-05]","['UltimoContacto', 'Edad', 'IdSex', 'ResultHistoricoCampañas']","[-0.00762171017866691, -0.0065466831775640175, -8.406704305072377e-05, -1.6072011151717304e-05]",0.0686508495464269,Salud,,,1.0,0,,63,37.0,0.1257867645753929,"UltimoContacto 6% (37.0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)",Edad -2% (63)
26703,Salud,0.0023935035666980305,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0009019263008884321, 5.551595051097525e-05, 9.484077745116395e-06]","['Edad', 'UltimoContacto', 'IdSex']","[-0.02615709151268215, -0.003613043066447251, -1.957111997037602e-05]",0.0686508495464269,Salud,,,1.0,0,,81,34.0,0.1257867645753929,"UltimoContacto 5% (34.0), IdSex 2% (0), Ingresos 1% ()",Edad -9% (81)
26780,Salud,0.002159669773616044,Low,0.0,Mutua,"['ResultHistoricoCampañas', 'YearsSinceCampaign']","[4.277907796438105e-05, 1.2585732490405732e-05]","['Edad', 'UltimoContacto', 'IdSex', 'Ingresos']","[-0.06065321472213313, -0.005512786925314353, -0.0014506899095541215, -6.513551340373513e-05]",0.0686508495464269,Salud,,0_20.000,1.0,1,,79,29.0,0.1257867645753929,UltimoContacto 1% (29.0),Edad -4% (79)
26807,Salud,0.004530749803311495,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.00021656203070436145, 0.00010879603827847561]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.007548976728849152, -0.0021425454614699673, -8.910664335376139e-05, -9.706749034974967e-06]",0.0686508495464269,Salud,,,1.0,0,,67,28.0,0.1257867645753929,"YearsSinceCampaign 1% (<NA>), UltimoContacto 1% (28.0), Ingresos 1% ()",Edad -4% (67)
26819,Salud,0.004530749803311495,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0002132526424848258, 0.00015059982229760806, 0.0001274315720155923]","['Edad', 'UltimoContacto', 'IdSex']","[-0.010049408106130702, -0.0008892650887320022, -8.945592617105234e-05]",0.0686508495464269,Salud,,,1.0,0,,68,27.0,0.1257867645753929,"UltimoContacto 3% (27.0), YearsSinceCampaign 1% (<NA>), Ingresos 1% ()",Edad -6% (68)
26847,Salud,0.002348153353628782,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.004316689693181979, 0.0016087139667061423, 0.0007960024391057691, 0.00036178478313979664]","['Edad', 'IdSex']","[-0.02685632873717645, -0.001152811349687845]",0.0686508495464269,Salud,,,1.0,0,,68,26.0,0.1257867645753929,"UltimoContacto 10% (26.0), IdSex 1% (0), Ingresos 1% ()",Edad -6% (68)
26872,Salud,0.34731630688181997,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.2745736284824062, 0.015365502360448499, 0.001822270161926878, 0.0016809403954012895]","['UltimoContacto', 'IdSex']","[-0.04526172371471635, -0.0002955156768495017]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,53,26.0,0.1257867645753929,"UltimoContacto 10% (26.0), Edad 4% (53), YearsSinceCampaign 1% (<NA>)",
26911,Salud,0.002996705143435532,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0021999994483405303, 0.0007180593784683627, 0.00030469382463830705]","['Edad', 'UltimoContacto', 'IdSex']","[-0.03311494122017608, -0.0026239993791756823, -0.0008010672955708585]",0.0686508495464269,Salud,,,1.0,0,,69,25.0,0.1257867645753929,"UltimoContacto 2% (25.0), Ingresos 1% (), IdSex 1% (0)",Edad -5% (69)
26920,Salud,0.002742706711829694,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0008353860189083856, 0.0003860271797235441]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.045153760126107695, -0.003907177467812548, -0.00027078324080045295, -0.00015983088085388375]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,72,26.0,0.1257867645753929,"IdSex 1% (0), YearsSinceCampaign 1% (<NA>)","Edad -7% (72), UltimoContacto -1% (26.0)"
27420,Salud,0.019163652453790002,Low,0.0,Mutua,"['UltimoContacto', 'Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.012462846830753159, 0.008214139392603122, 0.0035000338167016443, 0.002288954702086634, 0.0009575903356916014]",['IdSex'],[-0.0016833592972408436],0.0686508495464269,Salud,,,1.0,0,,59,20.0,0.1257867645753929,"UltimoContacto 10% (20.0), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",Edad -2% (59)
27561,Salud,0.10277032007282,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos', 'YearsSinceCampaign']","[0.005619585676316944, 0.000338381811936853, 9.747169061331162e-05]","['Edad', 'IdSex', 'ResultHistoricoCampañas']","[-0.005308950843872771, -0.0007333553763137818, -8.283410200749058e-06]",0.0686508495464269,Salud,,,1.0,1,,62,7.0,0.1257867645753929,Ingresos 1% (),"Edad -5% (62), UltimoContacto -4% (7.0), IdSex -1% (1)"
28058,Salud,0.0029286969779294724,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[6.333280753816558e-05, 3.241608490907126e-05, 2.4792629827688276e-05]","['Edad', 'IdSex', 'UltimoContacto']","[-0.026097793485444137, -0.0018240869287332612, -0.0014402988829426513]",0.0686508495464269,Salud,,0_20.000,1.0,1,,73,15.0,0.1257867645753929,,"Edad -3% (73), Ingresos -1% (0_20.000)"
28174,Salud,0.005154956739991733,Low,0.0,Mutua,"['Edad', 'Ingresos']","[0.001054260496577666, 4.981610631835982e-05]","['UltimoContacto', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[-0.007066810824407493, -0.002119611794378563, -0.00014639125656276122, -0.00010634275437322409]",0.0686508495464269,Salud,No Interessa,,1.0,0,0,54,35.0,0.1257867645753929,"Edad 10% (54), IdSex 1% (0)","ResultHistoricoCRM -6% (No Interessa), UltimoContacto -3% (35.0), YearsSinceCampaign -1% (0)"
28328,Salud,0.05885784747844,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00016933520306464358, 8.425283586302768e-05, 1.3774755784109737e-05]","['Edad', 'IdSex', 'UltimoContacto']","[-0.027862723195898793, -0.000772949950823984, -0.00013973265751853324]",0.0686508495464269,Salud,,,1.0,1,,78,14.0,0.1257867645753929,"UltimoContacto 10% (14.0), Ingresos 2% (), YearsSinceCampaign 1% (<NA>)","Edad -9% (78), IdSex -1% (1)"
28329,Salud,13.98270358797621,Low,0.0,Mutua,"['Edad', 'YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.00030729544640628484, 0.0001476527862014226, 8.3316676437897e-05, 3.7585852006336615e-06]","['IdSex', 'UltimoContacto']","[-0.0007943847755510966, -0.0002857301953487389]",0.0686508495464269,Salud,,,1.0,1,,54,14.0,0.1257867645753929,"Edad 6% (54), UltimoContacto 3% (14.0), IdSex 1% (1)",
28332,Salud,0.009586966538346692,Low,0.0,Mutua,"['Edad', 'YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.001760142506031914, 0.00012398712472853316, 8.914643873570857e-05, 3.760310678071361e-05]","['IdSex', 'UltimoContacto']","[-0.001332023653934986, -0.0003978912050745482]",0.0686508495464269,Salud,,,1.0,1,,45,14.0,0.1257867645753929,"Edad 9% (45), UltimoContacto 4% (14.0), IdSex 2% (1)",
28376,Salud,0.0889788936974,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex']","[0.2735649590826559, 0.021893838251692603, 0.0029346000657437432]","['YearsSinceCampaign', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.029258291410616283, -0.01664155943931216, -0.00030096690873201754]",0.0686508495464269,Salud,Resolt,50.001_100.000,1.0,0,0,49,23.0,0.1257867645753929,"UltimoContacto 10% (23.0), Edad 8% (49), Ingresos 2% (50.001_100.000)",ResultHistoricoCRM -1% (Resolt)
28509,Salud,0.01386307509811,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'YearsSinceCampaign']","[0.001823514568552133, 0.0004577265840068527, 0.00022859311181772416, 0.00018574766550625362]","['UltimoContacto', 'ResultHistoricoCampañas']","[-0.0014845516106126709, -6.615262637567562e-05]",0.0686508495464269,Salud,,,1.0,1,,52,22.0,0.1257867645753929,"Edad 6% (52), UltimoContacto 3% (22.0), Ingresos 1% ()",IdSex -2% (1)
28707,Salud,0.0037156161051019963,Low,0.0,Mutua,"['YearsSinceCampaign', 'ResultHistoricoCampañas']","[9.430485777418244e-05, 1.993087324780877e-06]","['Edad', 'UltimoContacto', 'IdSex', 'Ingresos']","[-0.022690164888673897, -0.0031826385088357554, -0.0006162556958849255, -5.1451895811998954e-05]",0.0686508495464269,Salud,,,1.0,1,,75,31.0,0.1257867645753929,"UltimoContacto 3% (31.0), Ingresos 1% (), ResultHistoricoCRM 1% ()","Edad -11% (75), IdSex -1% (1)"
28769,Salud,0.003395381577859188,Low,0.0,Mutua,"['UltimoContacto', 'Edad', 'IdSex']","[0.006324711963909555, 0.00131217207808585, 0.0004886176375030805]","['ResultHistoricoCampañas', 'YearsSinceCampaign', 'Ingresos']","[-0.005656163282484488, -0.002778577155492427, -0.00010846701176473635]",0.0686508495464269,Salud,Altre,,1.0,1,0,43,8.0,0.1257867645753929,"Edad 18% (43), IdSex 1% (1), Ingresos 1% ()","YearsSinceCampaign -1% (0), ResultHistoricoCRM -1% (Altre)"
29040,Salud,0.0037156161051019963,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0008888064060355834, 9.688628574033152e-05, 4.971682097336554e-06]","['Edad', 'UltimoContacto', 'IdSex']","[-0.017240608701272205, -0.00327363905124121, -0.0006325415298925563]",0.0686508495464269,Salud,,,1.0,1,,76,31.0,0.1257867645753929,"UltimoContacto 4% (31.0), Ingresos 1% (), ResultHistoricoCRM 1% ()","Edad -11% (76), IdSex -2% (1)"
29071,Salud,0.0027277033379203,Low,0.0,Mutua,['IdSex'],[0.00011880081738413163],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'Ingresos']","[-0.05963020129795343, -0.017339095019490828, -0.0012163392950541106, -0.00043357917727194025, -0.00010031087741848587]",0.0686508495464269,Salud,Resolt,0_20.000,1.0,0,1,73,47.0,0.1257867645753929,IdSex 1% (0),"YearsSinceCampaign -8% (1), Edad -6% (73), Ingresos -3% (0_20.000)"
29117,Salud,0.0023549585144631794,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas', 'IdSex']","[0.005570609010460846, 0.00024908599938788605, 0.00011545519772427872]","['UltimoContacto', 'Edad', 'YearsSinceCampaign']","[-0.024318351990366457, -0.009472572643033084, -7.586118769090638e-05]",0.0686508495464269,Salud,,50.001_100.000,1.0,0,,42,18.0,0.1257867645753929,"Edad 10% (42), UltimoContacto 3% (18.0), IdSex 2% (0)",
29290,Salud,0.0016990441514611176,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas']","[0.002691793411593123, 3.422532063051456e-05]","['Edad', 'YearsSinceCampaign', 'IdSex', 'UltimoContacto']","[-0.014574358630122781, -0.0067619008830724315, -0.005278422193280123, -0.0025721233401603994]",0.0686508495464269,Salud,Resolt,,1.0,1,0,67,28.0,0.1257867645753929,"UltimoContacto 3% (28.0), Ingresos 1% ()","IdSex -2% (1), Edad -2% (67), YearsSinceCampaign -1% (0)"
29653,Salud,0.01252056765176,Low,0.0,Mutua,['UltimoContacto'],[0.0018239337978360598],"['Edad', 'ResultHistoricoCampañas', 'YearsSinceCampaign', 'Ingresos', 'IdSex']","[-0.02242097711703751, -0.003815444932383487, -0.001815407611626325, -0.0010207735151768881, -0.0005081814176134038]",0.0686508495464269,Salud,Pendent companyia,,1.0,1,0,71,4.0,0.1257867645753929,,"Edad -5% (71), UltimoContacto -3% (4.0), ResultHistoricoCRM -2% (Pendent companyia)"
29869,Salud,0.002304521771365385,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0004848250899071484, 5.7228802535926855e-05]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.02572428052729634, -0.003499652161699458, -0.0016681365867865685, -3.4470003997704413e-06]",0.0686508495464269,Salud,,,1.0,1,,79,34.0,0.1257867645753929,"UltimoContacto 2% (34.0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -9% (79), IdSex -4% (1)"
29879,Salud,0.002285518615072449,Low,0.0,Mutua,['Ingresos'],[0.00010962173774369122],"['Edad', 'ResultHistoricoCampañas', 'YearsSinceCampaign', 'UltimoContacto', 'IdSex']","[-0.02218371071712206, -0.004206333328319854, -0.002037256271641813, -0.0010973919771489744, -0.0005250677901691591]",0.0686508495464269,Salud,Pendent companyia,,1.0,1,0,70,41.0,0.1257867645753929,"UltimoContacto 8% (41.0), Ingresos 1% ()","Edad -10% (70), ResultHistoricoCRM -3% (Pendent companyia), IdSex -3% (1)"
30320,Salud,0.0048484072233182796,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.001317411824045317, 8.289155090322162e-05]","['UltimoContacto', 'Edad', 'IdSex', 'ResultHistoricoCampañas']","[-0.00572848114026461, -0.0047520678636472835, -2.23338392073834e-05, -1.384672539630882e-05]",0.0686508495464269,Salud,,,1.0,0,,64,36.0,0.1257867645753929,"UltimoContacto 5% (36.0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)",Edad -1% (64)
